共11个， 全向4个， 定向7个

接收时间	指令	位置	频道	响应摘要	虚拟时间
19:21:31	进入	--	--	进入成功	0.000 s
19:21:31	测量	(0.00, 0.00)	1	未检测到信号	5.000 s
19:21:31	测量	(0.00, 0.00)	2	未检测到信号	11.000 s
19:21:31	测量	(0.00, 0.00)	3	未检测到信号	17.000 s
19:21:31	测量	(0.00, 0.00)	4	未检测到信号	23.000 s
19:21:31	测量	(0.00, 0.00)	5	未检测到信号	29.000 s
19:21:31	测量	(0.00, 0.00)	6	未检测到信号	35.000 s
19:21:31	测量	(0.00, 0.00)	7	未检测到信号	41.000 s
19:21:31	测量	(0.00, 0.00)	8	未检测到信号	47.000 s
19:21:31	测量	(0.00, 0.00)	9	未检测到信号	53.000 s
19:21:31	测量	(0.00, 0.00)	10	未检测到信号	59.000 s
19:21:31	测量	(0.00, 0.00)	11	未检测到信号	65.000 s
19:21:31	测量	(0.00, 0.00)	12	未检测到信号	71.000 s
19:21:31	测量	(0.00, 0.00)	13	未检测到信号	77.000 s
19:21:31	测量	(0.00, 0.00)	14	未检测到信号	83.000 s
19:21:31	测量	(0.00, 0.00)	15	未检测到信号	89.000 s
19:21:31	测量	(0.00, 0.00)	16	未检测到信号	95.000 s
19:21:31	测量	(0.00, 0.00)	17	未检测到信号	101.000 s
19:21:31	测量	(0.00, 0.00)	18	未检测到信号	107.000 s
19:21:31	测量	(0.00, 0.00)	19	未检测到信号	113.000 s
19:21:31	测量	(0.00, 0.00)	20	未检测到信号	119.000 s
19:21:31	测量	(-450.00, -779.42)	20	未检测到信号	304.000 s
19:21:31	测量	(-450.00, -779.42)	1	未检测到信号	310.000 s
19:21:31	测量	(-450.00, -779.42)	2	未检测到信号	316.000 s
19:21:31	测量	(-450.00, -779.42)	3	未检测到信号	322.000 s
19:21:31	测量	(-450.00, -779.42)	4	示向度 240.17°	328.000 s
19:21:31	测量	(-450.00, -779.42)	5	未检测到信号	334.000 s
19:21:31	测量	(-450.00, -779.42)	6	未检测到信号	340.000 s
19:21:31	测量	(-450.00, -779.42)	7	未检测到信号	346.000 s
19:21:31	测量	(-450.00, -779.42)	8	示向度 283.90°	352.000 s
19:21:31	测量	(-450.00, -779.42)	9	未检测到信号	358.000 s
19:21:31	测量	(-450.00, -779.42)	10	未检测到信号	364.000 s
19:21:31	测量	(-450.00, -779.42)	11	未检测到信号	370.000 s
19:21:31	测量	(-450.00, -779.42)	12	未检测到信号	376.000 s
19:21:31	测量	(-450.00, -779.42)	13	未检测到信号	382.000 s
19:21:31	测量	(-450.00, -779.42)	14	未检测到信号	388.000 s
